experiment_name,algorithm,dataset,n_train,validation_AK,validation_BX,validation_CH,validation_HS,validation_PS,validation_QS,validation_YW,validation_ZW,validation_good,validation_ng,validation_total,test_AK,test_BX,test_CH,test_HS,test_PS,test_QS,test_YW,test_ZW,test_good,test_ng,test_total,training_seconds,image_auroc,image_ap,pixel_auroc,pixel_ap,avg_inference_time_seconds,miss_rate_at_0.01,false_positive_rate_at_0.01,per_defect_image_auroc_score,per_defect_image_auroc_BX,per_defect_image_auroc_PS,per_defect_image_auroc_QS,per_defect_image_auroc_ZW,per_defect_image_ap_score,per_defect_image_ap_BX,per_defect_image_ap_PS,per_defect_image_ap_QS,per_defect_image_ap_ZW,per_defect_pixel_auroc_score,per_defect_pixel_auroc_BX,per_defect_pixel_auroc_PS,per_defect_pixel_auroc_QS,per_defect_pixel_auroc_ZW,per_defect_pixel_ap_score,per_defect_pixel_ap_BX,per_defect_pixel_ap_PS,per_defect_pixel_ap_QS,per_defect_pixel_ap_ZW,per_defect_image_auroc_AK,per_defect_image_auroc_HS,per_defect_image_ap_AK,per_defect_image_ap_HS,per_defect_pixel_auroc_AK,per_defect_pixel_auroc_HS,per_defect_pixel_ap_AK,per_defect_pixel_ap_HS,per_defect_image_auroc_CH,per_defect_image_ap_CH,per_defect_pixel_auroc_CH,per_defect_pixel_ap_CH,per_defect_image_auroc_YW,per_defect_image_ap_YW,per_defect_pixel_auroc_YW,per_defect_pixel_ap_YW
performance,cpr,terminalblock,50,7,,,,,7,,6,20,20,40,135,,,,,138,,96,300,369,669,260.68,0.819349593495935,0.8615396650711463,0.9970646600630149,0.3541079165654384,0.007235685799712418,0.01084010840108401,0.7933333333333333,0.8282308440687064,,,0.7740096618357488,0.9080902777777777,0.7317398967054894,,,0.6834686938209935,0.8507614453054929,0.9969001409709012,,,0.9946518934613156,0.9974735461866131,0.22070985995936074,,,0.19162671598712494,0.22837253788115927,0.8025925925925925,,0.6609895509899819,,0.9985749832647749,,0.24213032600979795,,,,,,,,,
performance,cpr,toy,50,7,,,7,,,,6,20,20,40,118,,,120,,,,119,300,357,657,278.906,0.716685340802988,0.7759924944444638,0.9641880271569214,0.15151962390827028,0.007065968949772741,0.011204481792717087,0.6466666666666666,0.7174451631876857,,,,0.7361344537815125,0.5913154295091235,,,,0.6625660631811807,0.9407534195058443,,,,0.9954527838169023,0.1296938846926409,,,,0.23948584881945653,0.843728813559322,0.5724722222222223,0.7418035447221237,0.36957668062406607,0.996385491526096,0.8304219831745348,0.14905327048894548,0.0005425347695207182,,,,,,,,
performance,cpr,toy_brick,50,5,,,5,,5,,5,20,20,40,62,,,55,,76,,47,300,240,540,277.688,0.812138888888889,0.8032488366633399,0.974597695349991,0.24449789984463516,0.007950241851848559,0.008333333333333333,0.9666666666666667,0.8136096108102665,,,0.8155263157894738,0.8701418439716312,0.5788329351126391,,,0.5413423722294533,0.6996639884341632,0.9755163990157443,,,0.9694432617793679,0.9703021445718228,0.1110950855984699,,,0.11940382830064505,0.11331458813156291,0.8220430107526882,0.7467272727272728,0.671657943586466,0.4026674362004738,0.9911804496688402,0.9711397400429463,0.13660610289164316,0.07505582307002844,,,,,,,,
performance,cpr,transistor1,50,,7,,,,7,,6,20,20,40,,164,,,,157,,128,300,449,749,271.6,0.6192130660727542,0.7474670948289115,0.9593922014307966,0.06865949667563163,0.007178656074776301,0.008908685968819599,0.9433333333333334,0.6132478749697926,0.6252032520325203,,0.6907643312101911,0.5237760416666667,0.5227922010828353,0.5761882379025461,,0.5532630079486733,0.43892535739728655,0.9538469664294004,0.9663152711992082,,0.9260506822874693,0.9691749458015234,0.047323732669733165,0.03343938472108732,,0.007488039179478168,0.10104377410863401,,,,,,,,,,,,,,,,
performance,cpr,u_block,50,,,5,5,,5,,5,20,20,40,,,15,12,,37,,40,300,104,404,267.019,0.7305448717948717,0.4867788039797504,0.9883156252287084,0.10765779544792009,0.006705387376226522,0.009615384615384616,0.9733333333333334,0.7207332957957958,,,0.7687387387387388,0.72575,0.22038614388417166,,,0.2632200421481451,0.3488541393849901,0.9776517353957974,,,0.9966785335625866,0.9977296270104709,0.04504074454470451,,,0.10160600763137458,0.06781174514483265,,0.7744444444444444,,0.2083478130872632,,0.9229961245990679,,0.00032450213937476277,0.614,0.06112258091628822,0.9932026564110645,0.010420723263236061,,,,
performance,cpr,usb,50,,5,,5,,5,,5,20,20,40,,122,,49,,78,,33,300,282,582,273.496,0.903096926713948,0.8842337462168934,0.9885541853783323,0.2648061018987996,0.0064280338487982674,0.010638297872340425,0.93,0.8789932488146773,0.975,,0.8944444444444445,0.9202020202020202,0.5774690234447765,0.9077264768541004,,0.6309788020871273,0.5305546655641286,0.979710662290487,0.9904597360341939,,0.9813501867617349,0.9896276050075581,0.10232493336716257,0.19739092844450368,,0.1163647743103265,0.06815549342440408,,0.7263265306122448,,0.24061614927374947,,0.9574051213584609,,0.027388537289416037,,,,,,,,
performance,cpr,usb_adaptor,50,5,,5,5,,,,5,20,20,40,80,,17,57,,,,82,300,236,536,268.126,0.7034463276836158,0.7218430586240623,0.9623872220283312,0.1416161337275732,0.006445838992541117,0.00847457627118644,0.9533333333333334,0.6848173471624421,,,,0.6232113821138211,0.46006565578444814,,,,0.43253712356219554,0.943209260968194,,,,0.9550913025455694,0.06969159695334826,,,,0.05812328997874685,0.8452083333333333,0.6422222222222221,0.7361283948286323,0.3671218630937327,0.9975387339941879,0.9286481461505839,0.15347553039761627,0.0384219763327712,0.6286274509803922,0.3044752416532319,0.8915588611824347,0.02874559110425873,,,,
performance,cpr,vcpill,50,5,,,5,,5,,5,20,20,40,45,,,6,,102,,35,300,188,488,37205.388,0.8064539007092199,0.7742584775139578,0.9553637615996146,0.24975946789494138,0.006503045082115664,0.010638297872340425,0.96,0.7505126828509182,,,0.80640522875817,0.8232380952380951,0.4979726777803526,,,0.6418843910553943,0.6137758945882873,0.9520241781369196,,,0.9458663134029713,0.9618802391043252,0.12600265617291212,,,0.1623799978878459,0.14191875213017435,0.8285185185185187,0.5438888888888889,0.7068567541463057,0.029373671331423237,0.975991922825637,0.9243582372147452,0.19462900085458798,0.005082873819040223,,,,,,,,
performance,cpr,woodstick,50,,,,7,,7,,6,20,20,40,6,,,5,,62,,22,300,95,395,274.108,0.8969824561403509,0.7554881442623976,0.9730295515771812,0.20164374378636096,0.0069576984808538585,0.010526315789473684,0.82,0.8754766210492018,,,0.8912903225806451,0.9427272727272727,0.44399271546536473,,,0.6027276253765156,0.8357534860287185,0.9377442270814216,,,0.9735330472959197,0.9829950973799916,0.05740010908271844,,,0.0835031187637749,0.13294033767411992,0.8738888888888889,0.794,0.2936572199730094,0.04383253048321542,0.9855190353807077,0.8089297282690672,0.011852116437167213,0.0013048634558117213,,,,,,,,
performance,cpr,zipper,50,,5,,,5,5,,5,20,20,40,,120,,,116,120,,124,300,480,780,345.15,0.9794652777777778,0.9838512280998262,0.9640801168355708,0.19255547942396178,0.00636441294873993,0.010416666666666666,0.16333333333333333,0.9793245427017675,0.9815277777777778,0.9669827586206897,0.9849166666666667,0.9838709677419355,0.9395652662456045,0.95011006688684,0.9120742647260875,0.9547098593611103,0.9413668740083802,0.9817271704160184,0.9528484709626847,0.9905930022279887,0.9876140941606643,0.995853114312736,0.1824388735191283,0.15476709910764933,0.10943246365734219,0.09784326484442361,0.3677126664670981,,,,,,,,,,,,,,,,
performance,cpr-512-100,audiojack,100,,7,,,,7,,6,20,20,40,,119,,4,,49,,14,300,186,486,587.409,0.8714695340501792,0.8332741823108195,,,0.006647276748922738,0.010752688172043012,0.84,0.8611904761904763,0.9638095238095239,,0.6366666666666666,0.8826190476190476,0.5032541814351321,0.8959368815620945,,0.20888279776095375,0.4693081575285914,,,,,,,,,,,,0.9616666666666666,,0.4388888888888889,,,,,,,,,,,,
performance,cpr-512-100,button_battery,100,5,,5,5,,,,5,20,20,40,118,,63,104,,,,112,300,397,697,631.834,0.7639210747271201,0.7686364434532549,,,0.006703014346720668,0.010075566750629723,0.8833333333333333,0.7715557342649504,,,,0.8173511904761905,0.45855659257525316,,,,0.6852435738357722,,,,,,,,,,,0.7336723163841807,0.6937179487179487,0.393601776310899,0.34275400294799363,,,,,0.8414814814814815,0.4126270172063481,,,,,,
performance,cpr-512-100,mint,100,,,,,,,10,10,20,20,40,,,,,,,80,80,300,160,460,608.55,0.6909791666666667,0.49264346947821586,,,0.006724659565098472,0.0125,0.9566666666666667,0.6909791666666666,,,,0.7584583333333332,0.3422963334875886,,,,0.4357078912140425,,,,,,,,,,,,,,,,,,,,,,,0.6234999999999999,0.2488847757611346,,
performance,cpr-512-100,switch,100,,,,7,,7,,6,20,20,40,,,,157,,145,,155,300,457,757,613.592,0.9561487964989059,0.9726996298610724,,,0.006501208718901019,0.010940919037199124,0.6,0.9567301216181855,,,0.9729655172413793,0.9921505376344086,0.9280570142363619,,,0.9514923704144804,0.98827524917272,,,,,,,,,,,,0.9050743099787686,,0.8444034231218854,,,,,,,,,,,,
performance,cpr-512-100,tape,100,,,,,7,7,,6,20,20,40,,,,,121,69,,13,300,203,503,623.422,0.9602627257799673,0.9441674539525489,,,0.006047225844371456,0.009852216748768473,0.47,0.9460716007751581,,0.9825068870523417,0.9272463768115942,0.9284615384615384,0.7865793747590596,,0.9628621259913647,0.7079988153639662,0.688877182921848,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-512-100,terminalblock,100,7,,,,,7,,6,20,20,40,135,,,,,138,,96,300,369,669,631.478,0.9103703703703703,0.9388041332452682,,,0.006351581912297026,0.01084010840108401,0.9,0.9099080112721417,,,0.8713768115942028,0.9025694444444444,0.8659144564415483,,,0.8292618915978902,0.8652675519544608,,,,,,,,,,,0.9557777777777778,,0.9032139257722938,,,,,,,,,,,,,
performance,cpr-512-100,toy,100,7,,,7,,,,6,20,20,40,118,,,120,,,,119,300,357,657,638.344,0.7263305322128852,0.8038182736443484,,,0.006227406545111958,0.011204481792717087,0.8033333333333333,0.7271933498446459,,,,0.7964985994397759,0.6276787792051769,,,,0.7531143475820339,,,,,,,,,,,0.8465536723163842,0.5385277777777778,0.7922988195545935,0.3376231704789033,,,,,,,,,,,,
performance,cpr-512-100,toy_brick,100,5,,,5,,5,,5,20,20,40,62,,,55,,76,,47,300,240,540,639.09,0.7933888888888888,0.7581363582451195,,,0.006143755926340991,0.008333333333333333,0.98,0.7980848175337889,,,0.7717982456140351,0.8726241134751772,0.49375863977447354,,,0.3987810610714546,0.6703156052657128,,,,,,,,,,,0.8011290322580645,0.7467878787878787,0.6109608010024616,0.29497709175826503,,,,,,,,,,,,
performance,cpr-512-100,transistor1,100,,7,,,,7,,6,20,20,40,,164,,,,157,,128,300,449,749,646.669,0.7621752041573868,0.8615575802168367,,,0.006184598798266747,0.008908685968819599,0.9066666666666666,0.7465898875101411,0.9738008130081302,,0.7058386411889597,0.5601302083333333,0.6952518047886139,0.945509262270651,,0.6034521024274365,0.5367940496677543,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-512-100,u_block,100,,,5,5,,5,,5,20,20,40,,,15,12,,37,,40,300,104,404,622.426,0.663525641025641,0.4627804901520154,,,0.0061395435623126104,0.009615384615384616,1.0,0.5801672297297298,,,0.8222522522522523,0.6749166666666666,0.19339684290339443,,,0.38942943309795613,0.27968962614629506,,,,,,,,,,,,0.25527777777777777,,0.04193697618332024,,,,,0.5682222222222223,0.06253133618600636,,,,,,
performance,cpr-512-100,usb,100,,5,,5,,5,,5,20,20,40,,122,,49,,78,,33,300,282,582,621.181,0.9131323877068558,0.8776449140820022,,,0.0062315670110899765,0.010638297872340425,0.7566666666666667,0.896560733697736,0.9701639344262296,,0.8779487179487179,0.9065656565656566,0.5773707970826364,0.8719080224463814,,0.6320256075229719,0.48573480649235945,,,,,,,,,,,,0.8315646258503401,,0.3198147518688328,,,,,,,,,,,,
performance,cpr-512-100,usb_adaptor,100,5,,5,5,,,,5,20,20,40,80,,17,57,,,,82,300,236,536,634.015,0.6928248587570621,0.6464114721651266,,,0.00626142500072662,0.00847457627118644,0.9566666666666667,0.6735221251583645,,,,0.628130081300813,0.3316228844462181,,,,0.3184592988341265,,,,,,,,,,,0.8367083333333334,0.6041520467836257,0.5731602620354633,0.2575496950848824,,,,,0.6250980392156863,0.17732228183040044,,,,,,
performance,cpr-512-100,vcpill,100,5,,,5,,5,,5,20,20,40,45,,,6,,102,,35,300,188,488,628.925,0.7473226950354609,0.6638177171620059,,,0.006246800207366907,0.010638297872340425,0.9533333333333334,0.7109239028944911,,,0.7382352941176471,0.7839047619047619,0.3666963594508561,,,0.4335443806907656,0.531546552712707,,,,,,,,,,,0.7648888888888888,0.5566666666666666,0.4740217221545132,0.0276727822454386,,,,,,,,,,,,
performance,cpr-512-100,woodstick,100,,,,7,,7,,6,20,20,40,6,,,5,,62,,22,300,95,395,627.19,0.8619649122807018,0.7029540083124939,,,0.0063658784812646385,0.010526315789473684,0.9933333333333333,0.8787085369827305,,,0.8287634408602151,0.9515151515151514,0.46098455550736805,,,0.4554203468274358,0.8548394708147029,,,,,,,,,,,0.8972222222222221,0.8373333333333334,0.4727451704195891,0.0609332339677444,,,,,,,,,,,,
performance,cpr-512-100,zipper,100,,5,,,5,5,,5,20,20,40,,120,,,116,120,,124,300,480,780,667.36,0.9679305555555556,0.9662866034902686,,,0.006198392180690112,0.010416666666666666,0.13,0.9677936364479052,0.9842500000000001,0.949080459770115,0.9723333333333334,0.9655107526881721,0.8593941861242644,0.9465146193114968,0.7702252502167715,0.900711462770843,0.8201254121979462,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,audiojack,100,,7,,,,7,,6,20,20,40,,119,,4,,49,,14,300,186,486,653.938,0.9461827956989247,0.9345567333012599,,,0.015227617901930042,0.0,0.8533333333333334,0.8719477791116447,0.9984033613445379,,0.8441496598639456,0.9235714285714285,0.5394502653742483,0.9959044445161358,,0.4439762554492811,0.6846002871400737,,,,,,,,,,,,0.7216666666666667,,0.03332007439150297,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,bottle_cap,100,7,,,7,,,,6,20,20,40,58,,,118,,1,,29,300,206,506,627.698,0.952831715210356,0.9423812386484953,,,0.015709162253303006,0.0,0.9866666666666667,0.9714060977985584,,,0.99,0.9786206896551725,0.74847374122868,,,0.25,0.9159388527744005,,,,,,,,,,,0.9882183908045976,0.9287853107344634,0.9818214102475745,0.8461347018927453,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,button_battery,100,5,,5,5,,,,5,20,20,40,118,,63,104,,,,112,300,397,697,760.941,0.8672712006717044,0.8813051888293015,,,0.015562387948275852,0.0,1.0,0.8790781871925939,,,,0.9324999999999999,0.6598771256259017,,,,0.8736709561572793,,,,,,,,,,,0.7942655367231639,0.8146794871794871,0.4866031467047921,0.4873643822637749,,,,,0.9748677248677249,0.7918700173777606,,,,,,
performance,cpr-organized-dataset_512_100,end_cap,100,,,,5,5,5,,5,20,20,40,,,,87,114,128,,74,300,403,703,681.761,0.7801902398676592,0.7233297593605148,,,0.015432832006561792,0.0,1.0,0.781645618650638,,0.7871345029239766,0.7782291666666666,0.8273873873873875,0.42118440706298377,,0.44050393840252894,0.4726038612935085,0.4168056951261571,,,,,,,,,,,,0.7338314176245211,,0.35482413342974034,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,eraser,100,5,,,5,,5,,5,20,20,40,31,,,96,,25,,40,300,192,492,701.122,0.9382638888888888,0.9395724910988821,,,0.015528959145355872,0.005208333333333333,0.8866666666666667,0.9217362679211469,,,0.9338666666666667,0.8500833333333333,0.8420023390360061,,,0.9081535976591651,0.7441932033275724,,,,,,,,,,,0.9213978494623656,0.9815972222222222,0.7562135806407912,0.9594489745164958,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,fire_hood,100,5,,,5,,5,,5,20,20,40,28,,,45,,58,,16,300,147,447,700.633,0.959342403628118,0.9241448678715569,,,0.015532346086715134,0.0,0.9266666666666666,0.9549728265827404,,,0.9907471264367816,0.94375,0.7528413795240996,,,0.9563949057955029,0.6633474606070388,,,,,,,,,,,0.9636904761904762,0.9217037037037037,0.8791901612830608,0.5124329904107957,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,mint,100,,,,,,,10,10,20,20,40,,,,,,,80,80,300,160,460,700.062,0.9127708333333334,0.8652174324025401,,,0.01579907456471119,0.0,0.9733333333333334,0.9127708333333333,,,,0.9227500000000001,0.7604369045936659,,,,0.8441922081834006,,,,,,,,,,,,,,,,,,,,,,,0.9027916666666667,0.6766816010039313,,
performance,cpr-organized-dataset_512_100,pcb,100,,,,5,,5,5,5,20,20,40,,,,98,,99,124,104,300,425,725,633.736,0.9140549019607842,0.9445320934662912,,,0.015664107172573306,0.0,0.99,0.9086483078173746,,,0.8993939393939393,0.9434294871794872,0.8136317012210595,,,0.8241739990029389,0.9045326696116046,,,,,,,,,,,,0.8024149659863945,,0.5452377086739589,,,,,,,,,0.9893548387096776,0.9805824275957356,,
performance,cpr-organized-dataset_512_100,phone_battery,100,5,,,5,5,,,5,20,20,40,33,,,23,120,,,84,300,260,560,678.593,0.9278205128205127,0.9196860711945446,,,0.015306489643678235,0.0,1.0,0.8901592399146747,,0.9463888888888888,,0.9714285714285714,0.5696568818619647,,0.8870888470038989,,0.9230889306478939,,,,,,,,,,,0.8281818181818181,0.8146376811594203,0.28745245382688706,0.18099729596917927,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,plastic_nut,100,5,,,5,,5,,5,20,20,40,8,,,8,,51,,19,300,86,386,697.942,0.9505813953488371,0.8186080390266751,,,0.01564565725389921,0.0,0.96,0.9440914172686619,,,0.9524183006535947,0.962280701754386,0.5135409128723853,,,0.7189786166180895,0.7286040119207002,,,,,,,,,,,0.9491666666666666,0.9125,0.36753117913832195,0.2390498438124296,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,plastic_plug,100,5,,,5,,5,,5,20,20,40,116,,,53,,26,,47,300,242,542,673.005,0.9433608815426997,0.9425745832013511,,,0.015445852030701833,0.0,0.9166666666666666,0.9352505021614506,,,0.9762820512820514,0.9024113475177304,0.813606086498508,,,0.8966897428157586,0.7604371031287183,,,,,,,,,,,0.9808620689655172,0.8814465408805032,0.9613017121433409,0.6359957879062139,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,porcelain_doll,100,,,7,7,,,,6,20,20,40,,,52,35,,,,78,300,165,465,614.465,0.9303434343434344,0.9001309308333126,,,0.015526428386964585,0.0,0.9566666666666667,0.925604599104599,,,,0.9514529914529913,0.7520797510137763,,,,0.9026725629026039,,,,,,,,,,,,0.919142857142857,,0.6393962883311868,,,,,0.9062179487179487,0.7141704018075384,,,,,,
performance,cpr-organized-dataset_512_100,regulator,100,,,,,,20,,,20,20,40,,,,3,,43,,,300,46,346,624.248,0.9629710144927536,0.8989040854152852,,,0.015348364162491634,0.0,0.9033333333333333,0.812235142118863,,,0.9855813953488373,,0.47894418303500164,,,0.9402333550388381,,,,,,,,,,,,,0.6388888888888888,,0.017655011031165187,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,rolled_strip_base,100,7,,,,,7,,6,20,20,40,163,,,,,160,,166,300,489,789,708.289,0.9974778459441036,0.9986175223655571,,,0.015442708744584843,0.0,0.9066666666666666,0.9974887884872824,,,0.997125,0.9953413654618474,0.9963866138652545,,,0.9943260027125165,0.9948338388832476,,,,,,,,,,,1.0,,0.9999999999999997,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,switch,100,,,,7,,7,,6,20,20,40,,,,157,,145,,155,300,457,757,642.367,0.9636761487964989,0.973376873158,,,0.015305340554579955,0.0,0.99,0.9642312768689281,,,0.9807586206896551,0.9919139784946237,0.9072707218744746,,,0.9564332490077175,0.9859716581542083,,,,,,,,,,,,0.9200212314225054,,0.779407258461498,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,tape,100,,,,,7,7,,6,20,20,40,,,,,121,69,,13,300,203,503,659.788,0.9801313628899837,0.972928953138035,,,0.015418572365570161,0.0,0.9666666666666667,0.9679467217016624,,0.9895592286501377,0.9704347826086956,0.9438461538461539,0.8789766843870391,,0.9779352944527769,0.8901459643880854,0.7688487943202552,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,terminalblock,100,7,,,,,7,,6,20,20,40,135,,,,,138,,96,300,369,669,633.193,0.9903252032520325,0.9936074978479561,,,0.01546679611287535,0.0,0.96,0.9890359970477723,,,0.9908695652173913,0.9769791666666666,0.9832200435953468,,,0.982732354795915,0.968611150505938,,,,,,,,,,,0.9992592592592593,,0.9983166254841875,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,toy,100,7,,,7,,,,6,20,20,40,118,,,120,,,,119,300,357,657,660.577,0.868608776844071,0.8845122119854594,,,0.015426996500777787,0.0,0.9866666666666667,0.869356654903016,,,,0.9459663865546218,0.7158808786888811,,,,0.862547630189823,,,,,,,,,,,0.9645480225988701,0.6975555555555556,0.9105033547964676,0.37459165108035236,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,toy_brick,100,5,,,5,,5,,5,20,20,40,62,,,55,,76,,47,300,240,540,687.037,0.8232083333333333,0.8300469021568906,,,0.0153191722227752,0.025,0.85,0.8219794850028297,,,0.8396491228070176,0.8533333333333334,0.6373618616249876,,,0.6333698709863045,0.744940204465427,,,,,,,,,,,0.8469354838709677,0.748,0.7552329806000125,0.4159043904482064,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,transistor1,100,,7,,,,7,,6,20,20,40,,164,,,,157,,128,300,449,749,682.269,0.9475352635486265,0.9593110331485273,,,0.015335395328361088,0.0,0.9866666666666667,0.9426080288868176,0.9815853658536585,,0.9705095541401274,0.8757291666666667,0.8812550231521531,0.9325275809924335,,0.8874674717783173,0.8237700166857083,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,u_block,100,,,5,5,,5,,5,20,20,40,,,15,12,,37,,40,300,104,404,669.654,0.8882371794871795,0.8467854478045805,,,0.015420369803329174,0.0,0.9966666666666667,0.8874391891891892,,,0.9900900900900901,0.8038333333333335,0.5845851780892775,,,0.9550255325398155,0.6958664698047157,,,,,,,,,,,,0.9158333333333334,,0.4853674279222129,,,,,0.84,0.20208128209036572,,,,,,
performance,cpr-organized-dataset_512_100,usb,100,,5,,5,,5,,5,20,20,40,,122,,49,,78,,33,300,282,582,619.82,0.9499408983451537,0.9316563613594973,,,0.015558689175500883,0.0,0.99,0.9409717816011727,0.9840437158469946,,0.9249145299145299,0.9503030303030303,0.7257720826577071,0.9221623218803114,,0.7838725050282862,0.7488447414526167,,,,,,,,,,,,0.9046258503401361,,0.448208762269614,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,usb_adaptor,100,5,,5,5,,,,5,20,20,40,80,,17,57,,,,82,300,236,536,667.368,0.9203531073446327,0.9126581241437973,,,0.015460631716627204,0.00423728813559322,0.8966666666666666,0.9036282834432445,,,,0.9113821138211382,0.7244064792859107,,,,0.793279128207749,,,,,,,,,,,0.9622916666666665,0.8973099415204678,0.885646635965672,0.7228688650015926,,,,,0.8435294117647057,0.4958312879686293,,,,,,
performance,cpr-organized-dataset_512_100,vcpill,100,5,,,5,,5,,5,20,20,40,45,,,6,,102,,35,300,188,488,619.717,0.8954255319148937,0.883549920930189,,,0.015444795698281492,0.0,0.94,0.8516794273264862,,,0.9054901960784314,0.8755238095238096,0.6242944748135802,,,0.8266692711948994,0.7734174719885787,,,,,,,,,,,0.9123703703703704,0.7133333333333334,0.8202288060255152,0.07686235004532786,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,woodstick,100,,,,7,,7,,6,20,20,40,6,,,5,,62,,22,300,95,395,617.368,0.9343508771929825,0.8059712041670096,,,0.01568666177262446,0.0,0.9633333333333334,0.9263967904855002,,,0.9243548387096774,0.9771212121212121,0.5257365325788848,,,0.641021890793101,0.8365012600022086,,,,,,,,,,,0.9361111111111111,0.8680000000000001,0.5304429481409679,0.09498003137926116,,,,,,,,,,,,
performance,cpr-organized-dataset_512_100,zipper,100,,5,,,5,5,,5,20,20,40,,120,,,116,120,,124,300,480,780,650.725,0.9986597222222222,0.9991373612983816,,,0.015319618974134731,0.0,0.9566666666666667,0.998632284328266,1.0,0.9964655172413793,0.9983055555555556,0.999758064516129,0.9963366960353606,0.9999999999999999,0.9901331516151856,0.9957986861230278,0.9994149464032287,,,,,,,,,,,,,,,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,audiojack,200,,7,,,,7,,6,20,20,40,,119,,4,,49,,14,300,186,486,663.07,0.9455197132616489,0.9342833616699368,,,0.015612677572924574,0.0,0.93,0.8621611144457784,0.9981512605042017,,0.8496598639455782,0.905,0.5443473036975139,0.9952992717052669,,0.45987659055784746,0.6811870177506065,,,,,,,,,,,,0.6958333333333333,,0.04102633477633478,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,bottle_cap,200,7,,,7,,,,6,20,20,40,58,,,118,,1,,29,300,206,506,686.841,0.9598867313915858,0.9558548388372597,,,0.015582811856378245,0.0,0.99,0.9753282680693551,,,1.0,0.9713793103448276,0.9544909301980211,,,1.0,0.938653565661024,,,,,,,,,,,0.9860919540229885,0.9438418079096045,0.985006416818175,0.8943037383128858,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,button_battery,200,5,,5,5,,,,5,20,20,40,118,,63,104,,,,112,300,397,697,652.546,0.8629219143576826,0.875624256072143,,,0.015459161120669989,0.0,1.0,0.8757124792188351,,,,0.9378571428571428,0.651633824786745,,,,0.8743987666818539,,,,,,,,,,,0.7781073446327683,0.808525641025641,0.4577656668686342,0.46676644173157544,,,,,0.9783597883597883,0.8076044238649166,,,,,,
performance,cpr-organized-dataset_512_200,end_cap,200,,,,5,5,5,,5,20,20,40,,,,87,114,128,,74,300,403,703,684.95,0.7705210918114144,0.7226007389120709,,,0.015546169557580843,0.0,1.0,0.7736521839727659,,0.7866666666666666,0.7507291666666667,0.8254504504504505,0.4201367604638904,,0.4446090481766074,0.4527405119592323,0.421147927682791,,,,,,,,,,,,0.7317624521072799,,0.3620495540369311,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,eraser,200,5,,,5,,5,,5,20,20,40,31,,,96,,25,,40,300,192,492,673.712,0.9409722222222223,0.936987954573471,,,0.015595817072075656,0.005208333333333333,0.9,0.9256948252688172,,,0.9392000000000001,0.8699166666666667,0.8349294767687176,,,0.9094222529759012,0.7432487425105754,,,,,,,,,,,0.9138709677419354,0.9797916666666667,0.7436038022882474,0.9434431093001469,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,fire_hood,200,5,,,5,,5,,5,20,20,40,28,,,45,,58,,16,300,147,447,693.106,0.9665532879818594,0.9383614083889013,,,0.015469024608810734,0.0,0.9533333333333334,0.9626426461868274,,,0.9929310344827587,0.951875,0.7883003404010591,,,0.9629197942300214,0.6995473836855092,,,,,,,,,,,0.9703571428571428,0.9354074074074075,0.8830656604931493,0.6076685231955564,,,,,,,,,,,,
performance,cpr-organized-dataset_512_200,mint,200,,,,,,,10,10,20,20,40,,,,,,,80,80,300,160,460,701.141,0.9398124999999999,0.9072351454479561,,,0.01579896695772692,0.0,0.99,0.9398125,,,,0.9466666666666667,0.8345479499784567,,,,0.8840640626922397,,,,,,,,,,,,,,,,,,,,,,,0.9329583333333334,0.7850318372646737,,
